Period,Window,Factor,Type,Ann_Return,Ann_Volatility,Sharpe_Ratio,Max_Drawdown
Full (2005-2025),126d,smb,Original,0.10299225701790626,0.13076445101669973,0.787616635998061,0.49310624848675016
Full (2005-2025),126d,smb,VMP_Gross,0.06718231645103148,0.13074622197647343,0.5138375353065293,0.6305677837488737
Full (2005-2025),126d,smb,VMP_Net,0.06371698488645476,0.13076904088023242,0.48724823901408976,0.6374059252468245
Full (2005-2025),126d,hml,Original,0.018880737414683584,0.10915290514435909,0.17297512502954504,0.40528836486237935
Full (2005-2025),126d,hml,VMP_Gross,0.02079000429099704,0.10805229386213132,0.19240687585516622,0.4894174062829625
Full (2005-2025),126d,hml,VMP_Net,0.01768449722515333,0.1080558016451716,0.16366078411249796,0.4979140546926345
Full (2005-2025),126d,rmw,Original,-0.023555996879430142,0.13864522918255684,-0.16990124375944815,0.6778637350238982
Full (2005-2025),126d,rmw,VMP_Gross,-0.0027867626801879506,0.13864522918255687,-0.020099953648737283,0.6971788162559863
Full (2005-2025),126d,rmw,VMP_Net,-0.0062646461678136775,0.1386219173649801,-0.04519232086019543,0.7063458473877915
Full (2005-2025),126d,cma,Original,0.0035974896243096796,0.10672638026983877,0.033707595209488635,0.5772821638029094
Full (2005-2025),126d,cma,VMP_Gross,0.014517080370275316,0.10352950075987366,0.14022167849477254,0.5245890824872123
Full (2005-2025),126d,cma,VMP_Net,0.011511413237254691,0.10353553798115689,0.11118320783101285,0.5300568347626072
Full (2005-2025),126d,umd,Original,-0.027043630116055612,0.1648676827665236,-0.16403232981901789,0.7705110930625455
Full (2005-2025),126d,umd,VMP_Gross,0.04111910362651467,0.16059016007054394,0.25604995728537727,0.6150544292285384
Full (2005-2025),126d,umd,VMP_Net,0.03808686469427231,0.16058599371010762,0.23717426292499283,0.6266259392162192
In-Sample (2010-2019),126d,mkt_rf,Original,0.046914473220706895,0.2551058728878113,0.18390197250119217,0.5737605324798573
In-Sample (2010-2019),126d,mkt_rf,VMP_Gross,0.07815417276533958,0.26667415236239883,0.2930699209990602,0.5354827643064509
In-Sample (2010-2019),126d,mkt_rf,VMP_Net,0.07493783566456622,0.26664180486076977,0.2810430858870608,0.5385419644990753
In-Sample (2010-2019),126d,smb,Original,0.09954360761295747,0.1143070339665554,0.8708441130760379,0.3730942331852552
In-Sample (2010-2019),126d,smb,VMP_Gross,0.0636594315482593,0.1406771671357544,0.4525214208132833,0.5578472761841768
In-Sample (2010-2019),126d,smb,VMP_Net,0.0595330506398341,0.1407141687936056,0.42307786877634906,0.56191953761606
In-Sample (2010-2019),126d,hml,Original,-0.011477100383991124,0.1039135404203012,-0.1104485549964852,0.32041037036827635
In-Sample (2010-2019),126d,hml,VMP_Gross,0.00382567968071141,0.11189484827516183,0.03418995369030431,0.4351681310285927
In-Sample (2010-2019),126d,hml,VMP_Net,6.769785950404651e-05,0.11189151710883535,0.0006050312057007657,0.4439225529418477
In-Sample (2010-2019),126d,rmw,Original,-0.004225820358945799,0.13782335530103054,-0.030661133954516355,0.5414989833832772
In-Sample (2010-2019),126d,rmw,VMP_Gross,0.010159154133152017,0.14768106685351878,0.06879117512895971,0.6215432050078213
In-Sample (2010-2019),126d,rmw,VMP_Net,0.006181304057407867,0.14764405403185424,0.041866257994204424,0.6247612096304817
In-Sample (2010-2019),126d,cma,Original,-0.006409921513656608,0.08786912286591242,-0.07294850915307415,0.3292217693779286
In-Sample (2010-2019),126d,cma,VMP_Gross,0.050060645149820136,0.11891013766681995,0.42099560333608793,0.3469618226032428
In-Sample (2010-2019),126d,cma,VMP_Net,0.04624494906342056,0.11891579234055313,0.388888205285497,0.3528207146759005
In-Sample (2010-2019),126d,umd,Original,-0.006354017333295112,0.15525792338494152,-0.0409255591905681,0.6232864809148214
In-Sample (2010-2019),126d,umd,VMP_Gross,0.08372036530919552,0.1748436324503469,0.4788299358455099,0.521305542882468
In-Sample (2010-2019),126d,umd,VMP_Net,0.0801840045100964,0.17483519769966346,0.45862621237079854,0.5250767396685009
Out-of-Sample (2020-2025),126d,mkt_rf,Original,0.08138905686059562,0.19509521053428763,0.41717608872972123,0.3456758643867941
Out-of-Sample (2020-2025),126d,mkt_rf,VMP_Gross,0.008202699056661312,0.3178219818090899,0.025809099200660483,0.7056575963131647
Out-of-Sample (2020-2025),126d,mkt_rf,VMP_Net,0.003937161257166609,0.3177783974553413,0.012389644131552127,0.7081791811229923
Out-of-Sample (2020-2025),126d,smb,Original,0.08130916470965745,0.1588300936873913,0.5119254344185542,0.32864439183754257
Out-of-Sample (2020-2025),126d,smb,VMP_Gross,0.025317064866995344,0.12277657379636002,0.20620436036101475,0.3061984747414143
Out-of-Sample (2020-2025),126d,smb,VMP_Net,0.02247846004433686,0.12278781775618998,0.18306750991348794,0.30736209272868253
Out-of-Sample (2020-2025),126d,hml,Original,0.0338551809487247,0.12630087678953061,0.2680518283744095,0.2489500344456569
Out-of-Sample (2020-2025),126d,hml,VMP_Gross,0.007953045299815662,0.08286670745226828,0.09597395074972255,0.2420515326384184
Out-of-Sample (2020-2025),126d,hml,VMP_Net,0.005962497947720165,0.08287616889453715,0.07194466186422847,0.24387797371477166
Out-of-Sample (2020-2025),126d,rmw,Original,-0.018013756062696663,0.13271479124685742,-0.13573284404441402,0.45489472829803623
Out-of-Sample (2020-2025),126d,rmw,VMP_Gross,0.030425313301351727,0.14132753107405635,0.21528228130871901,0.3922015252400023
Out-of-Sample (2020-2025),126d,rmw,VMP_Net,0.026989011182720297,0.14131171763876746,0.190989194906765,0.3973932787813906
Out-of-Sample (2020-2025),126d,cma,Original,0.006150306840034831,0.13186865950625035,0.046639640253136244,0.3932938458094809
Out-of-Sample (2020-2025),126d,cma,VMP_Gross,-0.04482146235239255,0.08332630676288343,-0.5379029035804772,0.33055403436274067
Out-of-Sample (2020-2025),126d,cma,VMP_Net,-0.04693886504999346,0.08334792293023298,-0.5631677839084724,0.3323792893583081
Out-of-Sample (2020-2025),126d,umd,Original,0.03685294828476052,0.18595038819312676,0.19818699300850776,0.5224016640031005
Out-of-Sample (2020-2025),126d,umd,VMP_Gross,0.07432133625063073,0.1459318046412475,0.5092881324488456,0.36679620603522745
Out-of-Sample (2020-2025),126d,umd,VMP_Net,0.07188591800614222,0.14592172125216343,0.49263342968603063,0.3689906004713649
Crash_2015 (股灾),126d,mkt_rf,Original,-0.7074633456867471,0.5855643050649827,-1.2081736191351977,0.5310056996533085
Crash_2015 (股灾),126d,mkt_rf,VMP_Gross,-0.20985962536463043,0.14798489804174225,-1.4181151464890365,0.19965800468050962
Crash_2015 (股灾),126d,mkt_rf,VMP_Net,-0.2106877441276313,0.14799724907305425,-1.4235922995003227,0.20005170526430296
Crash_2015 (股灾),126d,smb,Original,0.27188794763132523,0.2225555983075177,1.2216630347606094,0.22567724531519215
Crash_2015 (股灾),126d,smb,VMP_Gross,0.005679033007129837,0.07954319794774282,0.07139558320072532,0.11624927619627798
Crash_2015 (股灾),126d,smb,VMP_Net,0.004635263982655272,0.07957529999887239,0.05825003465548927,0.11647397446309876
Crash_2015 (股灾),126d,hml,Original,0.02298857005301204,0.17089770274859778,0.13451655395760234,0.20870959803235245
Crash_2015 (股灾),126d,hml,VMP_Gross,0.015041607619051003,0.03856693787080761,0.3900130124262838,0.045975469927914146
Crash_2015 (股灾),126d,hml,VMP_Net,0.014314315571171457,0.038563184891145554,0.3711912180380659,0.046188472566762055
Crash_2015 (股灾),126d,rmw,Original,0.07257613768915659,0.3084338929830439,0.23530532584221037,0.3350882165174904
Crash_2015 (股灾),126d,rmw,VMP_Gross,0.13725048154238392,0.09189535022535025,1.4935519719530053,0.07385156597029402
Crash_2015 (股灾),126d,rmw,VMP_Net,0.1360564894835605,0.0917866633595702,1.4823121846206047,0.07394457142729
Crash_2015 (股灾),126d,cma,Original,-0.18255750279844332,0.16637715733946692,-1.0972510031888747,0.21217855084174958
Crash_2015 (股灾),126d,cma,VMP_Gross,-0.029025251204210328,0.0731224018080939,-0.3969406158236658,0.07937383124067442
Crash_2015 (股灾),126d,cma,VMP_Net,-0.03064907022999381,0.07315451593099674,-0.4189634753226124,0.0797941438532838
Crash_2015 (股灾),126d,umd,Original,-0.8503838040144578,0.2514078064420998,-3.382487664360989,0.4595030276059337
Crash_2015 (股灾),126d,umd,VMP_Gross,-0.395785925827838,0.10503645335509945,-3.7680815867782047,0.24650019821717062
Crash_2015 (股灾),126d,umd,VMP_Net,-0.3972842781891066,0.10507190875176163,-3.781070344193645,0.24722710420572333
Crash_2018 (贸易战),126d,mkt_rf,Original,-0.3198278978222221,0.2242203275160459,-1.4264001010315812,0.329924576422669
Crash_2018 (贸易战),126d,mkt_rf,VMP_Gross,-0.5034637258636199,0.35741846522611137,-1.408611403289186,0.5145097158130636
Crash_2018 (贸易战),126d,mkt_rf,VMP_Net,-0.5074768070791554,0.35733141058136053,-1.420185273535052,0.5161693775016167
Crash_2018 (贸易战),126d,smb,Original,-0.042267699392592624,0.11050445406216466,-0.3824976988603082,0.13208553297121897
Crash_2018 (贸易战),126d,smb,VMP_Gross,-0.10816984173609905,0.13592244098426315,-0.7958203292466087,0.19514362586883857
Crash_2018 (贸易战),126d,smb,VMP_Net,-0.1120183052308216,0.13596275887656947,-0.8238896162184729,0.19767674366250956
Crash_2018 (贸易战),126d,hml,Original,0.06195066712592594,0.1114244513789182,0.5559880830397983,0.161464245121239
Crash_2018 (贸易战),126d,hml,VMP_Gross,0.06571430803252476,0.10684225379810598,0.615059170847346,0.17467332798182036
Crash_2018 (贸易战),126d,hml,VMP_Net,0.06287612138901454,0.10686585464705418,0.5883649328092259,0.17571491515593532
Crash_2018 (贸易战),126d,rmw,Original,0.12663224197037037,0.14463833895443484,0.8755095148753271,0.13307045123237687
Crash_2018 (贸易战),126d,rmw,VMP_Gross,0.1483425172660179,0.11797866818171661,1.2573672813252426,0.10209384667229512
Crash_2018 (贸易战),126d,rmw,VMP_Net,0.1457459417824275,0.1179377571973775,1.2357869544569258,0.10238636880329596
Crash_2018 (贸易战),126d,cma,Original,0.09065473251955553,0.10737497353990118,0.8442817681893787,0.10227623594199663
Crash_2018 (贸易战),126d,cma,VMP_Gross,0.08069143685867416,0.09042004356742969,0.8924065248707768,0.09197407290475842
Crash_2018 (贸易战),126d,cma,VMP_Net,0.07856309281033781,0.09039943947979251,0.8690661497729691,0.09259157473721942
Crash_2018 (贸易战),126d,umd,Original,0.06404577583703702,0.1644617292604223,0.38942662299033504,0.17891122681273558
Crash_2018 (贸易战),126d,umd,VMP_Gross,0.11321103107066201,0.14500590055810522,0.7807339607211176,0.16266925681999717
Crash_2018 (贸易战),126d,umd,VMP_Net,0.11027791742189802,0.1449138987488107,0.7609892382583011,0.16283837717636207
Crash_2022 (俄乌/疫情),126d,mkt_rf,Original,-0.18199139672231404,0.2079582394197585,-0.8751343405777203,0.26418593551814146
Crash_2022 (俄乌/疫情),126d,mkt_rf,VMP_Gross,-0.45273778186782004,0.3158498250486333,-1.4333957025244808,0.4481622471482226
Crash_2022 (俄乌/疫情),126d,mkt_rf,VMP_Net,-0.4577528087807485,0.3158131292336322,-1.4494419845417894,0.4497284033558469
Crash_2022 (俄乌/疫情),126d,smb,Original,0.12971940691239667,0.14009074257749154,0.9259670162761973,0.11321101850481428
Crash_2022 (俄乌/疫情),126d,smb,VMP_Gross,0.07978151395320791,0.10006332210729278,0.7973102658700685,0.07576043495248151
Crash_2022 (俄乌/疫情),126d,smb,VMP_Net,0.0779991799849418,0.10006053440857167,0.7795199220748916,0.07590868202462148
Crash_2022 (俄乌/疫情),126d,hml,Original,0.17732685454214875,0.14149297305529773,1.2532555554744513,0.10520989063847923
Crash_2022 (俄乌/疫情),126d,hml,VMP_Gross,0.060094395638368214,0.05642692542272459,1.0649950389493779,0.03920002156939457
Crash_2022 (俄乌/疫情),126d,hml,VMP_Net,0.059009594765091385,0.056424843949829065,1.0458087366189366,0.039402088812328935
Crash_2022 (俄乌/疫情),126d,rmw,Original,-0.11791791938841321,0.11627465569185959,-1.014132604278859,0.1546486211763727
Crash_2022 (俄乌/疫情),126d,rmw,VMP_Gross,-0.09327748539019332,0.1186185768205404,-0.7863649007635123,0.16008437221895455
Crash_2022 (俄乌/疫情),126d,rmw,VMP_Net,-0.09611209075154645,0.1185977674933668,-0.8104038784450308,0.1611965155604801
Crash_2022 (俄乌/疫情),126d,cma,Original,0.17892191755859504,0.14205188699706686,1.2595532614240421,0.07652019821592565
Crash_2022 (俄乌/疫情),126d,cma,VMP_Gross,0.062041296167650944,0.05525418098929875,1.1228344182617906,0.028690944421848334
Crash_2022 (俄乌/疫情),126d,cma,VMP_Net,0.06099157153945647,0.055254098278195635,1.1038379675001402,0.028797606979821776
Crash_2022 (俄乌/疫情),126d,umd,Original,-0.24683370343140498,0.1479712500874304,-1.6681193359220838,0.25040651332232194
Crash_2022 (俄乌/疫情),126d,umd,VMP_Gross,-0.21854598877906883,0.11591381053134985,-1.8854180341173519,0.21349610285697576
Crash_2022 (俄乌/疫情),126d,umd,VMP_Net,-0.22085969774042508,0.11592313846969117,-1.905225312702953,0.21506026429991967
